fnames,Sample0,Sample1,Sample2,Sample3,Sample4,Sample5,Sample6,Sample7,Sample8,Sample9,Sample10,Sample11,Sample12,Sample13,Sample14,Sample15,Sample16,Sample17,Sample18,Sample19
TSKS,2.7926,2.2537,2.6527,11.008,1.2217,2.349,0.6387,0.5369,0.0,0.4417,6.7441,8.7571,6.4656,5.7817,6.7797,5.6915,4.2701,12.8144,4.878,3.4562
TSKU,266.3409,774.3059,1518.0303,1141.0022,2413.5614,7910.7383,181.3827,4053.9779,401.8196,2270.7896,522.293,839.9498,761.8627,695.7293,615.4083,376.2094,508.6209,1217.3707,264.4599,672.8111
TSLP,5.5851,6.1172,4.9739,15.7941,17.1045,2.349,0.6387,0.8053,21.2282,0.6626,37.4672,33.5688,207.4379,26.0176,85.9784,27.3193,47.446000000000005,65.49600000000001,25.4355,36.0983
TSN,1819.0069,1935.2819,2532.0401,1874.9479999999999,1697.0067,2738.5906,1861.0889,2096.2464,1581.5011,2970.7344,1695.0169,1476.2975,1983.3215,1827.0120000000002,1618.7982,1483.7792,1450.8982,1106.7869,1332.0557,1192.0123
TSNARE1,353.2594,355.1183,149.8798,142.6253,196.7013,322.4832,339.1346,101.4702,169.8256,456.5433,284.3762,298.1056,129.3119,142.6149,274.8844,235.6289,239.1278,281.4428,225.4355,173.5791
TSNAX,1602.7262,1546.7187,953.5074,807.6874,1524.5938,1808.9832,858.6428,2194.5249,1817.2858,922.5069,1411.39,1331.8057,1524.8029999999999,1550.4548,886.2866,837.7917,721.6534,653.0612,952.2648,852.308
TSNAX-DISC1,3.2743,2.9266,6.791,1.9886,1.8082,2.8960000000000004,2.4972,1.1409,0.0,1.1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275
TSNAXIP1,30.3691,18.9954,3.6475,5.7433,3.6652,1.3423,1.916,9.127,12.1304,19.2159,53.2034,120.045,11.3148,16.3814,48.6903,25.6118,6.6424,5.6953,21.9512,4.2243
TSPAN10,13.2647,26.4005,35.1488,7.4184,35.4307,39.5973,30.6562,73.0156,6.8234,209.1662,18.7336,19.7034,18.858,48.1807,20.6471,51.2237,3.3212,28.0019,22.6481,31.105999999999998
TSPAN1,700.9338,799.4185,3077.8413,575.7658,723.2743,167.1141,1802.9698,5774.1401,2463.9879,791.3860000000001,2436.4931,6973.5536,858.3078,1013.7219,1210.1695,1022.7661,455.00699999999995,169.4352,643.554,450.0768
TSPAN11,700.2356,135.5438,87.5404,160.3338,1496.0293,101.0067,3341.5296,145.4944,74.2987,49.6963,275.7587,501.7076,391.1685,111.7792,428.0431,386.4542,379.5679,525.3916,200.0,498.4639
TSPAN12,268.4353,598.1956,504.6837,745.6717,1016.4936,960.7383,1397.4134,477.0175,1325.2464,273.2192,2074.1851,1391.6457,3661.1435,2325.2004,2564.5609,1256.1184,1581.8491,1847.1761,1407.3171,649.0015
TSPAN13,4394.7988,4904.3668,1392.6884,2665.3696,2971.2889,3743.6242,6460.8015,8015.344,5874.9052,1098.3987,6463.0948,5165.5818,8404.1967,7327.3204,8523.8829,6272.6238,8154.5411,7908.4006,8252.2648,3632.4885
TSPAN14,1868.5749,2730.8369,2807.5935,2751.5191,2949.9084,2590.9396,2559.157,1257.6405,2736.9219,1303.81,4187.3361,4162.5314,3429.4597,3893.9639,4485.0539,3800.7968,3906.2278,4265.7807,5350.8711,5861.7512
TSPAN15,1805.3931,2256.9166,2844.7318,2780.7142,1216.2492,2129.5302,1993.2939,3352.8131,965.1251,602.7609,1597.2274,1318.3052,1658.9641,1168.8637,1975.3467,1556.6306,1811.4876,1794.4945,1577.3519,1864.0553
TSPAN16,0.0,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1044,0.0,0.0,0.5388,0.0,0.0,0.0,0.4745,0.4746,0.0,0.0
TSPAN17,2353.7831,1012.2319,1273.3151,1092.1841,1234.5754,1298.6577,970.7808,1302.4699,1377.5588,1844.2849,933.683,899.425,1315.2099,1130.3191,938.6749,1086.5111,976.4383,869.0081,1023.3449,965.0538
TSPAN18,154.6383,224.0819,237.0886,530.7766,469.7618,100.6711,249.7206,170.1908,170.5838,120.5964,970.7756,708.5936,1206.3724,688.0204,2508.7827,838.93,1669.1497,1580.9207,1365.5052,920.1229
TSPAN19,39.0959,18.6735,0.9948,0.2393,0.0,0.6711,0.6387,1.6106,1.5163,0.0,85.0506,248.1172,17.7804,28.9084,29.8921,27.3193,0.4745,0.0,5.2265,1.5361
TSPAN2,91.8056,55.3766,136.9477,115.8232,73.9157,30.5369,93.24600000000001,76.2369,54.5868,22.3081,159.2357,176.96599999999998,402.4833,211.9951,261.0169,116.10700000000001,274.7122,143.8064,156.0976,133.6406
TSPAN3,8664.2814,7388.5849,7196.5514,6197.7382,7608.4301,5689.2617,7378.5726,10376.8089,6446.5504,6111.5406,7219.1832,8475.3926,10212.4083,7205.905,5632.3575,7186.6818,6626.7804,7445.1827,8172.8223,10198.5407
TSPAN31,1690.5489,605.6006,1512.7249,1202.2641,986.5608,1704.0268,1417.8509,1244.2185,1601.9712,605.4114,1929.9363,1811.6206,2499.4915,2116.0962,1346.379,1389.2999,1216.515,1253.9155,1358.1882,1076.0369
TSPAN32,24.0859,11.5904,7.9582,17.9478,25.0458,25.5034,2.5547,4.295,6.8234,102.9266,164.4811,266.726,80.8199,32.7629,50.2311,60.8993,62.6287,64.5467,19.8606,87.9416
TSPAN33,155.6855,347.3913,268.9215,278.3107,113.0116,831.2081,116.8769,360.5147,410.9174,830.2595,289.9963,170.0333,423.4965,276.5572,167.0262,836.0842,385.7358,201.234,117.0732,114.8233
TSPAN4,1197.6612,1002.8952,1032.9106,1380.5456,1069.6396,888.9262,719.7829,3822.5828,824.1092,2291.9934,2702.885,2615.4475,3725.7995,4145.4672,2829.5840000000003,2280.0228,2701.0998,2981.0157,3104.5296,1813.3641
TSPAN5,135.0903,121.6996,324.9606,142.8646,56.8112,72.1477,88.7753,35.7025,161.486,34.677,64.8183,56.92100000000001,81.8975,28.9084,101.3867,53.5003,125.7319,50.7831,98.6063,64.9002
TSPAN6,1590.7147,1285.2512,1619.4976,834.2143,723.2743,2774.4966,1338.6556,772.5697,748.2942,1410.2706,642.1881,745.4463,582.9812,576.2411,652.6965,412.066,539.4608,437.589,513.9373,335.6375
TSPAN7,144.1662,250.4823,121.0313,103.1401,2045.2046,4792.6174,281.0155,70.0628,277.4829,32.6891,2748.2203,1456.2292,2033.9686,1460.8387,3954.0832,1890.1537,2010.2863,2537.2568,2119.1638,1498.0799
TSPAN8,1293.3066,123.9533,940.3963,12.9224,397.6787,2266.1074,106.6582,703.5807,7956.7854,578.0232,606.2196,895.0464,1973.6231,367.1369,689.9846,322.14,622.4913,414.8078,360.9756,129.4163
TSPAN9,666.7248,1346.1011,555.0858,1223.0835,963.9585,633.8926,415.7752,1343.8096,681.577,444.3954,2122.8925,1173.4485,2439.6847,1072.5023,3017.8737,1462.7205,2238.027,3155.6716,2258.1882,1331.0292
TSPO2,5.2361,2.5757,4.6423,5.0254,1.2217,29.8658,1.916,0.2684,0.7582,2.4296,0.0,0.3649,1.0776,0.0,0.3082,1.1383,0.0,0.4746,0.3484,0.0
TSPO,979.143,1728.2637,2233.2753,2467.2258,1261.4539,2145.9732,1915.376,3741.5139,990.9022,3405.6322,8444.3612,7727.3921,7114.8492,3989.3617,3100.7704,3236.1981,3231.0714,3461.7940000000003,4926.1324,6172.8111
TSPY1,0.0,0.0,0.0,965.3553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPY2,0.0,0.0,0.0,1464.0628,0.0,0.0,0.0,0.0,0.0,0.4417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPY3,0.0,0.0,0.0,187.1358,0.0,0.0,0.0,0.0,0.0,0.4417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPY4,0.0,0.0,0.0,1070.1682,0.0,0.0,0.0,0.0,0.0,0.2209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPYL1,1265.2971,3142.1463,1668.517,1195.8507,2448.6805,2272.2819,1604.9305,1086.5879,2570.7506,1370.3324,2546.5305,2271.2833,2389.8242,2174.655,3328.4222,2910.222,2728.2294,3066.8533,2458.4948,2396.6820000000002
TSPYL2,344.1836,547.0045,256.9842,602.3285,1026.8784,497.651,448.9861,100.12799999999999,494.3139,1001.2148,620.0824,592.9272,320.5858,413.3904,801.5408,803.6426,733.5149,960.1329,833.1010000000001,809.5238
TSPYL3,6.2833,14.4881,46.0914,32.3061,7.3305,26.5101,76.6406,1.0738,9.856,44.3954,13.8629,11.3112,18.858,8.6725,28.9676,16.5054,20.8762,19.9336,12.5436,12.2888
TSPYL4,379.4397,754.3446,478.1563,713.1264,555.2841,473.8255,452.1795,184.6866,432.1456,412.5897,526.7891,494.7749,567.8948,359.42800000000005,861.9414,566.8754,757.2379,566.6825,666.8989999999999,315.6682
TSPYL5,1517.0608,1619.1204,307.3862,975.1644,271.8387,1872.4832,966.9487,27.9177,66.7172,769.9613,508.0555,378.7437,455.8245,446.1533,596.9183,468.4121,449.3135,534.4091,465.1568,504.6083
TSPYL6,1.3963,0.9659,0.0,0.0,0.6109,0.0,0.0,0.0,0.0,0.0,0.0,0.3649,0.0,0.0,0.3082,1.1383,0.0,0.9492,0.0,0.0
TSR1,1160.9739,1151.8775,1826.5572,1279.399,1345.1008,1033.5805,890.9021,1185.1,843.4647,669.4511,583.6193,646.9693,613.5796,787.446,785.2419,772.6921,798.3309,604.3,749.2962,1088.1644
TSR2,548.3899,607.2104,792.1744,698.5288,824.6793,1275.5034,852.6265,365.615,945.4132,1565.5439,940.8018,727.9322,831.3678,694.7656,1039.4453,1048.3779,981.1829,1016.6113,1021.6028,784.1782
TSSC1,680.3386,545.3947,627.0414,424.2863,483.8119,785.2349,579.2751,1604.1963,478.3927,880.8393,449.9813,512.2891,496.7733,537.6966,339.2912,439.9545,332.5963,340.2943,337.6307,365.9754
TSSC4,404.2238,478.4277,508.9944,504.9318,614.5388,578.8591,586.9392,654.1878,479.1509,752.2916,844.8857,786.6776,778.5655,527.0968,706.3174,708.5942,579.3154,869.9573,709.0592,711.9816
TSSK1B,0.0,1.6098,0.9948,0.2393,0.0,0.0,0.0,1.3422,0.0,0.4417,2.9974,0.0,1.0776,0.0,1.849,0.5692,2.3723,0.9492,0.6969,1.5361
TSSK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSSK3,21.789,22.1603,3.0208,14.5425,40.6414,6.6342,8.8201,12.4851,82.4261,24.0442,11.3226,14.5696,4.8492,6.1864,14.453,28.708000000000002,27.1391,17.1476,13.8223,11.4823
TSSK4,32.4636,10.6246,1.9896,11.008,17.7153,7.7181,12.1348,2.9528,21.9864,17.4489,6.7441,4.7434,0.5388,6.7453,8.3205,15.9363,14.2338,10.915999999999999,6.2718,8.0645
TSSK6,16.7554,9.9807,7.6266,23.9304,32.3763,22.8188,33.8496,17.9855,25.7771,49.9172,8.9921,8.7571,5.388,10.5998,16.3328,19.3512,14.2338,7.1191,15.6794,8.8326
TST,640.1955,989.373,867.1143,665.2655,1023.2132,1759.0604,1560.2746,1542.9920000000002,570.887,1071.0105,1688.6474,1463.5268,1230.6184,1316.2966,1019.7227,1342.6295,779.063,1046.5116,1111.4983,754.6083
TSTA3,1696.4831,4560.195,1301.1689,903.6125,1932.193,1369.4631,3072.6489,3014.579,7167.5512,815.2402,1099.2881,1252.2622,1425.125,1361.5865,827.1186,1179.8519999999999,897.2035,798.7660000000001,1360.6272,1175.4992
TSTD1,813.3275,679.6410000000001,832.947,802.8439,1080.6353,515.4228,968.2261,1322.3076,478.3927,774.3633,1340.9517,1318.3052,953.1366,1200.5281,706.6256,722.2538,621.0679,685.3346,727.8467,481.1751
TSTD2,359.7801,475.0858,306.2787,580.8797,613.9462,374.4228,239.4444,330.7984,745.8832,401.4533,375.7999,401.25300000000004,378.2427,467.9213,445.4361,442.6295,517.5218,431.4808,407.12199999999996,419.8387
TTBK1,9.4249,14.4881,5.3055,8.1363,3.6652,5.3691,3.1934,2.416,7.5815,7.0679,0.7493,2.1893,3.2328,0.9636,5.547000000000001,5.6915,1.8978,7.5937,6.6202,0.768
TTBK2,106.8156,83.3868,89.1984,69.3982,89.1875,54.0268,32.5722,27.3809,64.4428,56.5433,44.9607,47.0693,44.1816,53.9624,121.4176,50.6545,88.72399999999999,85.4295,63.7631,66.8203
TTC12,112.7498,194.1399,213.5456,120.6093,243.1277,100.6711,60.6738,107.9128,287.3389,200.3313,239.4155,289.7134,114.2255,292.9386,121.7257,158.2242,115.2937,98.7186,261.324,207.7573
TTC13,679.9895,699.612,193.9816,247.9191,428.8332,472.1477,312.9491,637.5445,746.0197,569.1883,171.5999,208.3455,149.7863,195.6136,176.5794,278.3153,207.8134,236.8296,222.2997,232.3349
TTC14,935.1601,582.7417,280.1956,578.1588,656.0782,345.6376,398.5311,215.8256,435.1782,455.439,314.7246,356.1212,261.3178,395.0817,261.9414,312.4644,298.4352,264.3569,301.7422,235.023
TTC15,716.6419,876.3662,875.0725,560.9289,923.6408,838.9262,964.3941,1271.3309,789.9924,522.3633,929.9363,826.0844,657.8744,640.8033,932.5116,755.2647,735.4127,753.2036,808.3624,734.6389999999999
TTC16,26.8854,17.0637,7.6266,1.1965,7.9414,6.3758,0.6387,1.6106,8.3397,8.613999999999999,41.5886,108.00399999999999,4.3104,16.3814,64.7149,33.58,9.0147,3.3223,15.331,2.6882
TTC1,1660.5288,746.6176,937.0803,685.3671,1056.8112,1191.2752,709.5641,1125.0312,1042.4564,1530.8669,1061.8209,1115.068,1271.0283,1256.5526,869.6456,892.9994,883.9187,771.2387,818.8153,796.0829
TTC17,1407.8017,1449.7711,1306.1428,1234.8094,1466.7074,1305.7047,1153.4408,1718.2832,2041.6983,1524.0199,891.7197,958.9001,587.8304,895.1973,1036.6718,983.4946,987.3509,1139.5349,1003.4843,1079.8771
TTC18,124.304,33.9214,24.4284,18.5844,19.1448,37.0067,1.9671,21.1853,10.0834,17.0779,65.163,137.924,7.0044,26.2007,106.1541,61.7871,19.9273,16.1272,27.8746,10.8986
TTC19,884.1958,1167.8079,987.8902,571.3530000000001,1525.1129999999998,846.3960000000001,663.8288,710.1629,519.4769,339.9183,1256.1184,933.3221,668.0469,1156.6547,1088.6934,1146.6818,1025.1416,911.7133,1159.007,972.6229
TTC21A,84.4751,62.1376,59.6866,121.0879,53.146,35.906,12.1348,20.6699,82.6384,84.1524,75.3091,179.885,9.1596,26.0176,152.8505,102.4474,56.9352,44.6132,93.7282,47.619
TTC21B,407.0093,300.3856,394.9266,312.2919,354.3067,333.55699999999996,150.0878,193.5451,411.6755,195.69299999999998,322.5927,282.0473,271.555,280.4117,447.7658,278.8731,344.4578,310.3939,286.7526,216.2058
TTC22,126.0145,109.7872,87.2088,91.8928,142.3335,215.4362,98.3554,198.9139,147.8393,61.4025,63.3196,39.7717,27.4788,41.4354,92.7581,89.3569,95.8409,75.9374,83.6237,36.0983
TTC23,148.7041,230.521,258.6421,158.18,243.1277,78.8591,113.6835,154.6213,61.4102,109.5527,225.9273,254.3202,255.9298,244.7579,313.7134,314.1719,398.0718,279.5444,306.9686,236.9432
TTC23L,9.0758,9.3367,3.6475,4.7861,3.6652,8.0537,1.916,8.8585,12.1304,3.3131,5.9948,12.040999999999999,1.6164,1.9272,12.3267,7.9681,4.7446,4.7461,6.9686,3.0722
TTC24,2.7926,1.6098,5.9687,1.4358,0.6109,8.0537,0.0,0.8053,1.5163,0.0,0.3747,0.3649,0.5388,5.7817,1.2327,13.0905,0.9489,2.8477,0.0,2.6882
TTC25,64.229,67.289,113.073,30.8702,20.7697,14.094000000000001,10.8574,17.4486,6.8234,22.0872,141.6261,237.9006,17.2416,40.4718,167.9507,82.527,35.11,21.3574,46.6899,13.4409
TTC26,185.0074,114.2946,222.8301,157.2228,57.4221,154.69799999999998,103.4648,92.8802,236.5428,179.3484,86.1746,143.0323,60.8844,53.9624,132.2034,68.8674,83.0305,57.9022,71.4286,58.7558
TTC27,631.8178,393.4311,611.1249,362.0672,416.6158,513.0872,201.8202,617.9484,322.2138,443.5119,337.9543,272.5641,248.3866,231.2673,355.9322,326.1241,302.2309,291.8842,284.66900000000004,233.87099999999998
TTC28,270.5507,576.3251,242.8948,463.8815,577.7276,257.906,1427.1499,89.4495,318.5595,606.6571,802.9187,541.4903,524.5969,434.4743,1684.7149,849.6414,1334.4467,1415.8946,1354.1289,979.2934
TTC29,31.7654,18.9954,10.610999999999999,0.2393,0.6109,0.0,0.0,0.8053,3.7908,0.0,96.6654,234.2519,5.9268,20.2359,78.5824,26.180999999999997,5.6935,0.0,11.8467,0.768
TTC30A,223.0561,62.1376,428.4175,361.11,436.7746,283.2215,48.538999999999994,213.4096,639.1205,369.7405,320.3447,280.5914,205.8215,267.8847,220.9553,145.7029,146.1336,149.5017,199.3031,120.1997
TTC30B,209.0933,117.1922,268.5899,218.72400000000002,282.8345,227.5168,66.4218,168.0433,429.8711,363.3352,278.7561,258.3338,172.9547,213.9223,207.0878,153.1019,154.6739,77.3612,135.8885,83.3333
TTC31,990.3133,561.8145,647.2685,518.8114,465.4856,673.8255,669.3278,265.2185,332.8279,606.0740000000001,378.4189,402.4607,255.391,227.4129,380.2773,487.7632,453.5836,356.4309,437.2822,373.2719
TTC32,75.0502,17.0637,18.5692,27.0414,87.3549,69.7987,16.6055,115.1607,62.1683,108.2275,56.9502,60.9347,43.104,83.8344,35.7473,28.4576,46.4971,28.9511,42.1603,26.1137
TTC33,662.5360000000001,216.3549,341.8718,297.9337,261.4539,395.30199999999996,461.7595,269.2451,860.5004,363.7769,630.5732,513.0189,731.6899,599.3679,613.8675,386.4542,419.8969,354.5325,398.9547,321.8126
TTC35,1003.927,605.2786,622.7307,644.9247,666.4630000000001,673.1544,1529.6184,580.0984,1060.652,523.4677,845.6351,738.5136,830.829,914.4696,698.9214,616.9607,624.8636,621.2625,614.9826,496.1598
TTC36,0.0,0.6439,0.0,0.7179,1.2217,0.3356,1.2773,1.8791,3.0326,1.767,0.0,0.0,1.0776,0.9636,1.2327,0.5692,0.9489,0.4746,0.0,0.0
TTC3,2224.6269,4214.4135,1659.2887,1898.6391,2847.8925,1294.9664,1594.1242,1390.5182,3411.6755,1467.9183,1671.7872,1952.0988,1354.5423,1741.2504,3035.4391,2089.926,2665.9898,2278.1206,2720.2091,2285.7143
TTC37,2079.7626,1110.1068,1261.3778,1006.5133,1468.54,894.2953,979.0835,1098.7241,870.3563,1292.5456,891.3451,978.9684,908.4162,1301.8424,1276.4253,994.8776,1235.0189,1112.0076,1177.0035,1034.1782
TTC38,297.4082,1094.6529,530.8795,377.3826,750.7636,499.6644,712.1188,628.1491,573.9196,360.6847,1101.9108,625.7662,606.6884,1514.8011,612.3267,593.6255,556.0669,517.3232,578.7456,503.0722
TTC39A,402.4784,1098.5163,443.0075,388.8692,252.9016,3131.8792,1859.8116,634.3232,1569.3707,2748.3158,683.0274,580.1565,348.6034,713.0743,424.3451,673.8759,378.1445,738.0161,716.3763,696.2366
TTC39B,158.129,269.7997,160.4908,170.6239,89.1875,297.651,289.9569,52.6142,169.8256,191.7173,320.3447,277.3075,336.7498,96.3614,124.8074,151.3944,134.7466,146.654,159.2334,179.7235
TTC39C,450.9992,654.538,172.7597,375.9468,850.9469,878.8591,1150.2475,728.5456,2339.6513,144.2297,260.3972,316.3495,255.391,225.4857,207.396,285.1451,246.7191,138.1111,178.7456,267.2811
TTC4,707.9152,458.4664,446.4263,624.8231,598.1185,652.5235,468.1463,906.5212,260.0455,814.0541,514.4249,545.1281,497.8509,531.9149,456.7026,467.8429,429.8606,326.0418,408.3624,545.3149
TTC5,292.1721,429.1683,443.6707,241.9365,200.3665,692.953,323.8065,470.0381,192.5701,388.0729,291.4949,387.1359,396.5565,250.5396,265.0231,228.7991,253.3615,156.1462,187.108,136.7127
TTC7A,1151.0882,1167.4312,1376.2381,1180.2313,1037.1289,1533.2282,613.7251,1456.9973,1103.1084,963.8564,2302.6789,2699.6577,1436.4183,1204.98,1836.6934,2117.1087,2376.9251,2193.6402,2174.7909,3610.073
TTC7B,200.3665,236.6382,198.6239,503.9745,207.0861,499.3289,961.2007,103.0809,128.1274,646.7145,741.1015,784.1234,621.236,543.4783,741.7565,441.0928,593.5492,738.4907,716.3763,658.6022
TTC8,413.9977,229.8771,247.6996,374.2717,354.3067,527.8523,661.0251,297.9682,286.5807,448.1502,289.6216,299.2002,262.3954,284.2661,235.13099999999997,182.6978,254.3105,184.6227,222.9965,213.1336
TTC9,457.2825,598.1956,1387.0513,964.3957,1171.0446,7315.4362,3007.5044,823.0364,380.5914,415.4611,332.7089,402.0959,612.0764,385.4456,644.376,839.4991,476.8321,425.2492,532.7526,496.9278
TTC9B,1.3963,0.322,2.9843,0.2393,0.6109,0.0,0.6387,0.2684,0.0,1.1044,0.0,0.0,0.0,0.0,0.0,0.5692,1.4234,0.0,0.0,0.0
TTC9C,447.8576,342.56199999999995,417.1433,279.7466,320.0977,327.5168,257.3846,541.1746,320.6975,587.5207,248.7823,271.8343,299.0338,312.2109,248.3821,276.0387,239.6022,181.3004,182.9268,206.2212
TTF1,252.7271,332.2593,331.5925,303.9163,335.9805,191.2752,157.1132,213.4096,490.5231,271.0105,265.2679,253.5904,175.6487,209.1042,344.8382,314.1719,308.3989,233.0327,285.3659,210.8295
TTF2,464.61300000000006,361.5574,383.3209,528.1443,273.0605,267.4497,323.1678,323.7384,652.0091,464.05300000000005,154.7396,185.3582,86.2079,147.4329,172.8814,257.2567,242.9234,151.8747,161.6725,191.2442
TTK,239.4624,83.0648,376.689,149.3258,32.9872,247.3154,197.9882,181.4653,115.99700000000001,1061.9547,3.372,13.1356,30.7116,41.4354,12.3267,50.6545,23.2485,6.1699,9.0592,24.1935
TTL,674.7535,617.513,582.9396,1015.3675,704.3372,1010.4027,875.6187,657.1406,885.5193,1498.6195,876.7329,1080.7695,983.8481,845.0894,939.5994,819.0097,846.9108,888.9416,736.9338,989.2473
TTLL10,29.3219,12.2344,0.6632,1.9144,6.7196,1.0067,2.5547,2.1475,3.7908,0.4417,73.8104,195.5748,22.0908,12.527000000000001,103.8521,30.7342,11.387,5.2207,25.4355,2.3041
TTLL11,128.8071,71.1524,58.0287,46.6643,69.0287,55.0336,45.3457,17.1801,78.0895,26.7256,85.0506,59.4752,82.9751,46.2535,110.0154,66.5908,79.2348,55.5292,79.0941,79.4931
TTLL12,677.546,654.86,2577.7999,466.8824,1354.3067,1117.7852,1309.2767,2783.1839,478.3927,924.3512,887.5984,734.5,557.6576,703.4382,693.0663,808.7649,825.5601,894.1623,889.547,850.9985
TTLL1,78.5409,143.5927,193.65,160.8124,152.7184,182.2148,61.9511,88.3167,56.1031,226.3943,190.7081,166.7494,160.5623,108.8884,198.4592,158.7934,172.7034,142.8571,160.9756,97.9263
TTLL13,7.2432,10.0901,5.9123,2.898,5.0947,5.4664,0.6387,20.0202,1.9712,13.4357,4.1701,13.0225,3.4214,2.5054,6.9553,4.9516,4.4362,7.1001,1.8502,1.3902
TTLL2,0.6981,7.082999999999999,6.9634,0.4786,9.774,3.0201,12.1348,0.0,2.2745,0.4417,1.4987,0.3649,0.5388,1.9272,0.3082,2.2766,5.6935,2.373,1.3937,4.9923
TTLL3,955.2701,371.9083,174.7592,585.6945,602.2053,150.3591,130.8894,111.8213,397.5133,209.4136,179.2357,310.9602,161.4567,133.0944,336.1757,388.6283,359.3416,360.0332,286.9338,274.8003
TTLL4,648.5732,496.7792,698.6653,601.3713,448.9921,1652.349,394.0604,586.2725,393.4799,722.9155,272.3867,431.651,175.6487,605.1496,302.9276,388.7308,379.0934,323.2084,333.101,453.9171
TTLL5,356.4011,429.1683,447.9814,628.1734,505.8033,557.3826,461.1209,373.9366,360.8795,662.1756,248.7823,386.4061,255.9298,304.502,469.3374,387.5925,461.175,418.13,425.4355,403.6098
TTLL6,5.9342,16.0978,148.885,2.3930000000000002,1.8326,8.3893,2.5547,1.8791,7.5815,2.4296,14.9869,24.4468,5.9268,2.8908,47.1495,21.6278,25.6208,7.5937,16.3763,0.384
TTLL7,17.1045,8.0489,31.5013,23.9304,42.7611,46.9799,47.2617,31.4075,28.8097,17.4489,56.9502,75.1649,61.961999999999996,13.4906,149.4607,51.7928,101.0599,156.1462,61.6725,56.8356
TTLL8,0.0,0.0,0.0,0.0,1.2217,0.3356,1.2773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5692,0.0,0.0,0.0,0.0
TTLL9,22.3405,22.8589,7.6266,2.8716,1.2217,5.3691,1.916,1.8791,13.6467,4.6383,19.8576,55.0966,6.4656,7.7089,32.3575,23.3352,13.7593,2.373,6.9686,4.9923
TTN,216.4273,92.7525,33.9252,208.4196,233.3476,54.1309,92.5371,37.246,125.2009,61.7891,88.03299999999999,201.8434,59.9953,146.2091,132.5547,294.0637,170.5968,227.0242,151.5261,338.0184
TTPA,0.0,1.2878,0.0,0.0,1.2217,12.0805,0.0,1.0738,2.2745,23.1916,3.7467,4.3785,3.2328,0.9636,8.0123,0.5692,5.2191,8.543,5.2265,1.1521
TTPAL,447.1594,390.8555,732.4878,456.1137,472.8161,820.4698,664.2184,514.5991,598.1804,773.2744,225.178,245.1982,196.6619,299.6839,280.1233,456.4599,333.5453,317.9877,313.2404,401.3057
TTR,0.0,12.2344,4.3107,0.2393,0.0,36.9128,81.1113,0.0,0.7582,0.6626,6.7441,0.7298,5.9268,0.0,5.547000000000001,0.0,1.4234,0.9492,0.3484,1.5361
TTTY10,0.3491,0.322,0.0,1.1965,0.0,0.0,0.0,0.8053,0.0,0.8835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4746,0.0,0.768
TTTY11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTTY12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTTY13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTTY14,0.0,2.2537,0.0,5.9826,1.8326,0.0,0.0,0.2684,12.1304,26.9464,0.0,0.0,0.0,11.5634,0.0,0.0,0.0,3.3223,0.0,1.5361
TTTY15,17.4535,157.1149,0.0,144.3004,155.7728,18.1208,0.0,271.1242,218.3472,556.1568,0.0,0.0,0.0,153.2146,0.0,0.0,0.0,139.0603,0.0,102.5346
TTTY16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTTY17A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTTY17B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTTY18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTTY19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
